N	G	Iteration	dist_percent	z_score
8	38	427	0.272	-0.572088921762
8	41	428	0.009	-2.38529495272
8	43	429	0.996	2.65552652995
8	36	430	0.993	2.52022357615
8	33	431	0.484	-0.0153780971084
8	48	432	0.246	-0.681654672671
8	43	433	0.56	0.17987115223
8	36	434	0.656	0.416021831006
8	43	435	0.725	0.58986675172
8	53	436	0.889	1.12992862788
8	37	437	0.249	-0.613990071763
8	46	438	0.028	-1.94405177663
8	49	439	0.947	1.42778291691
8	38	440	0.818	0.896142482878
8	45	441	0.738	0.651408927229
8	43	442	0.103	-1.33261539387
8	47	443	0.043	-1.81729346728
8	41	444	0.268	-0.595415635606
8	48	445	0.122	-1.19787769862
8	31	446	0.273	-0.58361887565
8	48	447	0.413	-0.19167066108
8	40	448	0.972	1.76750583529
8	42	449	0.702	0.55031665893
8	47	450	0.011	-2.53692018883
8	50	451	0.37	-0.270727276049
8	35	452	0.992	2.32078908828
8	43	453	0.385	-0.233262273833
8	41	454	0.996	2.38559556863
8	43	455	0.534	0.109999858922
8	36	456	0.418	-0.197384570396
8	32	457	0.435	-0.160459015348
8	38	458	0.999	3.23415720557
8	40	459	0.211	-0.682524210967
8	42	460	0.999	2.62643320732
8	85	461	0.677	0.528222276894
8	38	462	1.0	3.43679760431
8	44	463	0.213	-0.773108799393
8	41	464	0.98	1.86481190764
8	84	465	1.0	3.72479636358
8	47	466	0.021	-2.13837745967
8	43	467	0.238	-0.637526221294
8	47	468	0.646	0.386758721171
8	44	469	0.221	-0.712670931788
8	33	470	0.008	-2.47820810833
8	43	471	0.534	0.134671002185
8	39	472	0.968	1.81377939959
8	41	473	0.064	-1.56705937049
8	44	474	0.907	1.39071964763
8	40	475	0.204	-0.849203720762
8	44	476	0.41	-0.219719622771
8	39	477	0.74	0.684423721706
8	41	478	0.304	-0.428349496191
8	45	479	1.0	4.20702730248
8	51	480	0.511	0.0470905746796
8	48	481	0.904	1.28523297986
8	38	482	0.12	-1.13110002639
8	38	483	0.015	-2.32707601345
8	34	484	0.009	-2.5857652946
8	37	485	0.213	-0.800696790767
8	42	486	0.084	-1.45695068202
8	44	487	0.263	-0.638054416731
8	41	488	0.017	-2.22822741057
8	36	489	1.0	4.47946497065
8	33	490	0.76	0.660572787093
8	39	491	0.999	2.7352213631
8	33	492	1.0	4.0151615943
8	39	493	0.113	-1.23060297
8	43	494	0.028	-2.0462906181
8	40	495	0.195	-0.862284147606
8	45	496	0.914	1.34052676569
8	39	497	0.075	-1.39067502734
8	84	498	0.362	-0.266964194652
8	43	499	0.379	-0.296084341336
8	42	500	0.396	-0.228763270008
8	34	501	1.0	4.20131736682
8	33	502	0.95	1.65539473749
8	36	503	0.277	-0.585172549104
8	40	504	1.0	4.65164204883
8	51	505	0.335	-0.352780352268
8	46	506	0.078	-1.41589536689
8	48	507	0.011	-2.5472374266
8	38	508	0.528	0.149350002479
8	46	509	0.102	-1.24541153442
8	49	510	0.005	-3.08330228463
8	40	511	0.279	-0.545484445197
8	44	512	0.946	1.5211119319
8	40	513	0.085	-1.36428124458
8	41	514	0.663	0.452523567607
8	46	515	0.865	1.11771668664
8	40	516	0.949	1.57381417728
8	45	517	0.31	-0.458998969485
8	39	518	0.747	0.677918876292
8	41	519	0.137	-1.09608285131
8	79	520	0.967	1.7174194882
8	46	521	0.965	1.76339182642
8	45	522	0.341	-0.380258159646
8	34	523	0.75	0.675814346036
8	43	524	0.99	2.32853260575
8	41	525	0.101	-1.34714731035
8	38	526	0.394	-0.230519013408
8	46	527	0.138	-1.05616101266
8	49	528	0.709	0.586777472479
8	38	529	0.368	-0.275969735167
8	83	530	0.234	-0.674352465431
8	84	531	0.985	1.83011604384
8	39	532	0.241	-0.646327446304
8	35	533	0.017	-2.27254963183
8	38	534	0.992	2.29361562842
8	37	535	0.436	-0.14399432989
8	45	536	0.254	-0.6487771924
8	52	537	0.798	0.83350095334
8	81	538	0.315	-0.338968101481
8	48	539	0.42	-0.165467544387
8	46	540	0.618	0.366141784298
8	90	541	1.0	3.96982481546
8	43	542	0.072	-1.42959974653
8	37	543	0.531	0.0904653808135
8	34	544	0.997	3.02146011699
8	33	545	0.791	0.826969904091
8	41	546	0.419	-0.152374456758
8	43	547	1.0	4.97053535273
8	56	548	0.038	-1.9451011091
8	32	549	0.995	2.68984088925
8	43	550	0.311	-0.455928666401
8	44	551	0.112	-1.1962880334
8	45	552	1.0	5.91667829455
8	44	553	0.221	-0.734173533563
8	42	554	0.39	-0.249384050507
8	41	555	0.34	-0.37883728749
8	34	556	0.814	0.867070565452
8	44	557	0.187	-0.852455944853
8	42	558	0.085	-1.41357852181
8	40	559	0.329	-0.392580430747
8	27	560	0.987	2.19727795929
8	36	561	0.999	3.33147745598
8	42	562	0.492	0.0211561924991
8	35	563	0.964	1.68520384504
8	79	564	0.543	0.196100329067
8	49	565	0.71	0.554241448708
8	42	566	0.217	-0.705263167672
8	39	567	0.154	-1.04558283032
8	49	568	0.428	-0.121505031209
8	36	569	0.342	-0.360600951073
8	35	570	0.881	1.17493990862
8	42	571	0.364	-0.321833523338
8	46	572	0.138	-1.05316367032
8	37	573	0.991	2.36841475822
8	43	574	0.037	-1.92412136698
8	49	575	0.168	-0.990106009184
8	39	576	0.181	-0.915326093203
8	35	577	0.998	2.85983087644
8	89	578	0.96	1.63834757938
8	42	579	0.198	-0.887028954716
8	49	580	0.193	-0.825889509572
8	29	581	0.064	-1.6270780025
8	42	582	0.688	0.494745946366
8	40	583	0.991	2.31313315365
8	40	584	0.052	-1.62221236633
8	55	585	0.139	-1.07722396332
8	42	586	0.736	0.624901817572
8	40	587	0.926	1.43609393049
8	43	588	0.614	0.319650352408
8	39	589	1.0	4.30555432374
8	44	590	0.299	-0.479169946513
8	35	591	0.28	-0.536461096363
8	43	592	0.412	-0.199623754236
8	50	593	0.121	-1.22760494411
8	45	594	0.188	-0.940628364296
8	44	595	0.165	-0.964871344597
8	39	596	0.986	2.1535263133
8	40	597	0.17	-0.929370805113
8	45	598	0.83	0.944254019282
8	45	599	0.163	-0.977487462194
8	36	600	1.0	5.41304211729
8	34	601	1.0	3.49434610625
8	38	602	0.103	-1.23533530594
8	44	603	0.145	-1.00426008963
8	41	604	0.886	1.22279500885
8	45	605	0.499	-0.00421131834556
8	75	606	0.822	0.908279977742
8	47	607	0.052	-1.62416339602
8	49	608	0.131	-1.13431663107
8	44	609	0.035	-1.82422321434
8	40	610	0.429	-0.17004126878
8	50	611	0.257	-0.57012196044
8	36	612	0.207	-0.81471135983
8	40	613	0.95	1.58777336554
8	35	614	0.139	-1.06255609835
8	39	615	0.798	0.826844094794
8	41	616	0.049	-1.67846450375
8	47	617	0.186	-0.793978232762
8	44	618	0.429	-0.137255596666
8	43	619	0.337	-0.424650945278
8	47	620	0.025	-2.03673224762
8	39	621	0.393	-0.290940916948
8	43	622	0.463	0.0138184766929
8	41	623	0.544	0.114516072296
8	46	624	0.305	-0.482221903094
8	86	625	0.191	-0.794003452866
8	44	626	0.954	1.68601018916
8	43	627	0.314	-0.474139743194
8	44	628	0.187	-0.866580461614
8	78	629	0.666	0.43489566417
8	40	630	0.228	-0.766007899979
8	31	631	1.0	5.84375894226
8	42	632	0.026	-2.04524174291
8	47	633	0.277	-0.529539600286
8	42	634	1.0	3.62008849736
8	38	635	0.087	-1.34224523708
8	45	636	0.418	-0.114973220055
8	53	637	0.038	-1.84586194453
8	37	638	0.194	-0.848624600962
8	31	639	0.228	-0.789271341287
8	43	640	0.207	-0.747498617033
8	50	641	0.917	1.2923469412
8	33	642	0.398	-0.274103273436
8	86	643	0.0	-3.51156468723
8	39	644	0.044	-1.7900104802
8	45	645	0.003	-2.86114258739
8	40	646	0.755	0.725966156005
8	46	647	0.107	-1.26413437366
8	81	648	0.468	0.0379355019596
8	47	649	0.023	-2.08215105667
8	42	650	0.278	-0.555730473825
8	39	651	1.0	4.91812729035
8	46	652	0.497	0.0370057486501
8	39	653	0.049	-1.75580311525
8	42	654	0.183	-0.818842942247
8	43	655	0.327	-0.345369779101
8	41	656	0.544	0.17928465113
8	42	657	0.098	-1.28803163971
8	50	658	0.538	0.0663556465728
8	43	659	0.265	-0.635629015219
8	44	660	0.997	2.35817951988
8	33	661	0.406	-0.205987260102
8	47	662	0.574	0.212367854289
8	49	663	0.252	-0.61769066875
8	44	664	0.107	-1.24032172311
8	49	665	0.737	0.695710474676
8	33	666	0.999	3.1836441495
8	46	667	1.0	4.50366930473
8	76	668	0.254	-0.564912853795
8	42	669	0.577	0.208056232807
8	45	670	0.437	-0.146907730172
8	44	671	0.005	-2.72830977384
8	47	672	0.324	-0.401109739324
8	49	673	0.004	-2.83489501217
8	40	674	0.347	-0.383002824197
8	40	675	0.438	-0.0987251090383
8	37	676	0.196	-0.834204733095
8	42	677	0.998	2.96691760587
8	39	678	0.188	-0.899466726282
8	37	679	0.913	1.34213934714
8	45	680	0.997	2.71019791363
8	42	681	0.428	-0.139842531805
8	41	682	0.996	2.61204077219
8	35	683	0.518	0.0743734669765
8	36	684	0.977	2.0344464982
8	43	685	0.028	-2.01336065425
8	38	686	0.067	-1.61113440295
8	47	687	0.084	-1.42273371454
8	40	688	0.03	-1.85436571306
8	80	689	0.991	2.33418843421
8	46	690	0.587	0.284003007512
8	37	691	0.34	-0.388050963107
8	41	692	0.544	0.128396400767
8	44	693	1.0	3.4085319884
8	43	694	0.407	-0.222583204865
8	47	695	0.235	-0.68506055207
8	41	696	0.483	-0.00532025604585
8	38	697	0.983	2.24819406048
8	43	698	0.481	-0.0682719720755
8	41	699	0.002	-3.0672878758
8	39	700	0.052	-1.65659556614
8	42	701	0.832	0.976526107357
8	33	702	0.039	-1.82304067358
8	46	703	0.492	0.0357684791203
8	38	704	0.968	1.92410007927
8	43	705	0.994	2.45608844408
8	42	706	0.987	2.11981755177
8	45	707	0.114	-1.22120892489
8	41	708	0.753	0.730168416426
8	47	709	0.043	-1.68963664593
8	38	710	0.871	1.09133637891
8	47	711	0.306	-0.505194984404
8	40	712	0.418	-0.13063295798
8	50	713	0.364	-0.328695471577
8	41	714	0.009	-2.49448367648
8	43	715	0.024	-1.95234612972
8	37	716	1.0	3.88724991447
8	38	717	0.246	-0.66546324653
8	84	718	0.089	-1.38979807169
8	40	719	0.47	-0.0127231877094
8	42	720	0.844	0.971145919052
8	41	721	0.872	1.06512819602
8	78	722	0.974	1.73754242723
8	43	723	0.985	2.0943134067
8	37	724	0.002	-3.08065204015
8	47	725	0.154	-0.96101527185
8	85	726	0.614	0.338128391236
8	39	727	0.962	1.73287436169
8	35	728	0.999	2.93029837915
8	43	729	0.916	1.31761578338
8	42	730	0.293	-0.487296484386
8	38	731	0.472	-0.0705780536746
8	47	732	0.728	0.604549156865
8	43	733	0.536	0.0912086916635
8	44	734	0.682	0.508582983983
8	42	735	0.009	-2.46224631636
8	44	736	0.002	-3.63126101538
8	37	737	0.998	2.76721790919
8	45	738	0.419	-0.178232725469
8	43	739	0.277	-0.541524517186
8	36	740	0.999	3.05215572105
8	31	741	0.995	2.56158271773
8	40	742	0.375	-0.300751953332
8	40	743	0.688	0.537390714232
8	36	744	0.544	0.121624001609
8	38	745	0.689	0.519631601757
8	47	746	0.839	0.92841779765
8	43	747	0.58	0.208764059348
8	46	748	0.307	-0.490002324679
8	87	749	0.461	0.0233062765406
8	35	750	0.879	1.15147673335
8	41	751	0.571	0.21172974671
8	40	752	0.139	-1.06209894656
8	38	753	0.997	2.79685460543
8	37	754	0.768	0.75402319944
8	36	755	0.455	-0.0649608538818
8	44	756	0.463	-0.0550978178532
8	41	757	1.0	3.13091211594
8	35	758	0.998	2.53479767879
8	42	759	0.872	1.10939222807
8	38	760	0.024	-2.1530273798
8	58	761	0.483	-0.0183318277903
8	41	762	0.012	-2.40092431505
8	48	763	0.193	-0.813808870084
8	77	764	1.0	3.03277741549
8	43	765	0.832	0.989547557913
8	46	766	0.454	-0.0561827053906
8	36	767	0.989	2.29974746281
8	35	768	0.011	-2.43890004181
8	37	769	0.895	1.18347571572
8	44	770	0.431	-0.129491328306
8	43	771	0.356	-0.361598373945
8	43	772	0.941	1.55383848205
8	41	773	0.004	-3.12015339212
8	38	774	0.871	1.08488658699
8	44	775	0.997	2.64526739293
8	49	776	0.297	-0.467541574082
8	74	777	1.0	4.03998407478
8	37	778	0.801	0.851498820888
8	45	779	0.613	0.34563884508
8	42	780	0.869	1.07036044239
8	53	781	0.159	-0.984188114081
8	44	782	0.034	-1.92021701445
8	37	783	0.306	-0.481132626902
8	40	784	0.708	0.556618845767
8	40	785	0.174	-0.869254767707
8	49	786	0.656	0.452750479051
8	41	787	0.507	0.0466268525897
8	47	788	1.0	3.45836106214
8	38	789	0.644	0.371795430167
8	45	790	0.072	-1.44576341223
8	42	791	0.292	-0.506422158964
8	37	792	0.608	0.297085309301
8	40	793	0.385	-0.247474380026
8	51	794	0.063	-1.62651510285
8	37	795	0.996	2.46383061408
8	41	796	0.143	-1.02833504463
8	39	797	0.99	2.36566016182
8	33	798	0.984	2.17764708878
8	75	799	0.416	-0.082902473135
8	44	800	1.0	4.12485446668
8	55	801	0.108	-1.1856153364
8	37	802	1.0	3.38371042383
8	43	803	0.281	-0.539822700321
8	45	804	0.86	1.10574372148
8	45	805	0.196	-0.884886083658
8	46	806	0.272	-0.560039605988
8	43	807	0.183	-0.857123433703
8	35	808	0.666	0.425199866358
8	49	809	0.212	-0.769028312847
8	42	810	0.998	2.71826701393
8	37	811	0.418	-0.143652381636
8	44	812	0.258	-0.614922137462
8	44	813	0.569	0.179732030818
8	37	814	0.004	-2.95093921912
8	37	815	0.455	-0.0739165480215
8	41	816	0.72	0.628183760802
8	40	817	0.424	-0.142176288761
8	42	818	0.128	-1.12654267724
8	38	819	0.697	0.560327376604
8	89	820	0.474	0.00185284892969
8	47	821	0.378	-0.251448193137
8	44	822	0.096	-1.38042562602
8	45	823	0.492	0.0569287236673
8	35	824	1.0	4.40628987251
8	43	825	0.038	-1.74860646516
8	35	826	0.33	-0.448484913673
8	41	827	0.002	-3.44647925818
8	42	828	0.746	0.694390238576
8	39	829	0.274	-0.60115989489
8	80	830	0.928	1.32670043398
8	34	831	0.961	1.78230060808
8	99	832	0.62	0.392354165142
8	41	833	0.754	0.729559414168
8	44	834	0.935	1.4822532515
8	42	835	0.237	-0.733329970244
8	39	836	0.002	-2.87214486867
8	43	837	0.383	-0.270697514409
8	48	838	0.051	-1.65731101331
8	78	839	1.0	6.96325574486
8	42	840	0.571	0.191965898223
8	36	841	0.958	1.69410318523
8	48	842	0.264	-0.578821749102
8	38	843	1.0	5.20014409269
8	44	844	0.624	0.350830303545
8	44	845	0.995	2.67600096943
8	40	846	0.943	1.5116489406
8	40	847	0.101	-1.23809908727
8	48	848	0.007	-2.76545379679
8	43	849	0.975	1.90926645099
8	49	850	0.393	-0.231062659169
8	46	851	0.829	0.949531016044
8	39	852	0.078	-1.42495733439
8	45	853	0.019	-2.11254934114
8	38	854	0.769	0.722874939767
8	43	855	0.545	0.149504917392
8	29	856	0.6	0.25071971019
8	40	857	0.868	1.11110720771
8	89	858	0.156	-0.977383799876
8	47	859	0.148	-1.00940418769
8	44	860	0.667	0.486283799425
8	53	861	0.121	-1.20673681438
8	43	862	0.065	-1.57664886625
8	81	863	0.03	-2.10674241935
8	43	864	0.781	0.775185193139
8	33	865	0.942	1.57860090597
8	38	866	0.891	1.27265095497
8	33	867	0.023	-2.09342090228
8	45	868	0.573	0.212396058175
8	42	869	0.085	-1.36165760995
8	43	870	1.0	3.4378880594
8	39	871	0.849	1.03178156453
8	31	872	0.047	-1.62990009562
8	45	873	0.192	-0.822849733363
8	42	874	0.885	1.19438499875
8	40	875	0.0	-3.38040721749
8	35	876	0.495	0.0273044581497
8	38	877	0.777	0.781896096899
8	27	878	0.014	-2.2944127126
8	36	879	0.81	0.8636651583
8	44	880	0.146	-1.03245330959
8	41	881	1.0	4.63213837066
8	42	882	0.411	-0.203678784573
8	41	883	0.372	-0.271886482174
8	83	884	0.973	1.72915408105
8	36	885	0.499	0.0727864749923
8	45	886	0.849	1.02469734707
8	60	887	0.655	0.457991908094
8	38	888	0.212	-0.722405278087
8	49	889	0.992	2.4539798699
8	38	890	0.33	-0.418612588548
8	89	891	0.2	-0.709649739263
8	43	892	0.033	-1.87091552134
8	39	893	0.269	-0.604707164325
8	35	894	0.265	-0.624977918973
8	47	895	0.249	-0.655835289069
8	36	896	0.059	-1.57749758235
8	40	897	0.102	-1.26338993078
8	31	898	0.797	0.84549954926
8	32	899	0.779	0.730900388255
8	37	900	0.728	0.618573237661
8	42	901	0.456	-0.0456337287564
8	44	902	0.436	-0.171710324304
8	40	903	0.255	-0.670117162431
8	34	904	0.999	3.0705681303
8	45	905	0.499	0.0377996543682
8	81	906	0.23	-0.682453009255
8	46	907	1.0	3.2289329506
8	40	908	0.971	1.90751375004
8	39	909	0.992	2.42647338598
8	38	910	0.026	-2.08228429965
8	36	911	0.778	0.779536878573
8	44	912	0.848	0.985494393483
8	48	913	0.053	-1.71128778364
8	42	914	0.848	0.996898972366
8	34	915	0.991	2.50111195768
8	85	916	0.884	1.105684931
8	41	917	1.0	4.45253886645
8	34	918	0.616	0.249677451644
8	42	919	1.0	3.81008633435
8	86	920	0.331	-0.356352383126
8	44	921	0.779	0.808063965174
8	44	922	0.98	2.03057836352
8	46	923	0.412	-0.184509681206
8	39	924	1.0	3.26552072766
8	40	925	0.341	-0.35682338452
8	38	926	0.487	0.0146105142688
8	41	927	0.996	2.52573122537
8	33	928	0.342	-0.391593493653
8	46	929	0.005	-2.65786306237
8	41	930	0.357	-0.314754972137
8	46	931	0.418	-0.132100024011
8	49	932	0.293	-0.51748668461
8	39	933	1.0	4.87426432497
8	44	934	0.856	1.04561418098
8	47	935	0.606	0.336303963505
8	42	936	0.554	0.209856632265
8	45	937	0.786	0.787911170838
8	40	938	0.17	-0.962327974399
8	47	939	0.699	0.544467855697
8	42	940	0.337	-0.413663609223
8	40	941	0.228	-0.730597420717
8	48	942	0.5	0.0172475905593
8	40	943	0.139	-1.09828803329
8	42	944	0.243	-0.689709721143
8	38	945	0.997	2.98633030942
8	34	946	0.007	-2.52187874619
8	43	947	0.241	-0.656177378888
8	44	948	0.146	-1.04581020217
8	44	949	0.41	-0.189227199814
8	46	950	0.004	-3.069075251
8	44	951	0.469	-0.0234686932376
8	44	952	0.065	-1.55162334101
8	41	953	0.292	-0.470634787474
8	43	954	0.529	0.0639662431241
8	35	955	0.034	-1.98281470828
8	46	956	0.002	-3.23223856332
8	38	957	0.983	2.08975262819
8	39	958	0.179	-0.820111690201
8	37	959	0.095	-1.31291233246
8	46	960	0.375	-0.310045197613
8	42	961	0.846	1.03755739068
8	33	962	1.0	5.26566926078
8	36	963	0.988	2.3891898646
8	46	964	0.193	-0.913074370491
8	41	965	0.024	-1.99991584164
8	41	966	0.942	1.56377194173
8	47	967	0.102	-1.29047643232
8	35	968	0.198	-0.813753201753
8	41	969	0.057	-1.58556669099
8	40	970	0.399	-0.206244208791
8	44	971	0.669	0.461584707394
8	43	972	0.541	0.164355038781
8	48	973	0.521	0.0991500273641
8	32	974	0.001	-3.02476227198
8	46	975	0.346	-0.378655108115
8	89	976	0.43	-0.0657339697385
8	46	977	0.351	-0.365287199291
8	41	978	0.009	-2.53622881154
8	38	979	0.21	-0.760543066693
8	39	980	0.024	-2.07705050975
8	42	981	0.02	-2.26742542596
8	46	982	0.125	-1.17964784998
8	45	983	0.297	-0.464599199493
8	55	984	0.118	-1.1488007939
8	37	985	0.497	0.0107033864354
8	36	986	0.612	0.303699007266
8	36	987	0.974	1.91075352806
8	34	988	0.976	1.92839156009
8	40	989	0.984	2.08598173581
8	41	990	0.883	1.1620504189
8	34	991	0.008	-2.46308071355
8	36	992	0.998	2.8143682065
8	34	993	0.007	-2.48706981935
8	33	994	0.393	-0.219494275963
8	45	995	0.545	0.17469162591
8	41	996	0.374	-0.281864688271
8	42	997	0.854	1.06222766831
8	46	998	0.092	-1.3177530785
8	44	999	0.445	-0.0742997592622
10	43	0	1.0	3.52342848066
10	47	1	0.382	-0.2944474097
10	50	2	0.359	-0.365410538342
10	101	3	0.434	-0.0612174747276
10	56	4	0.079	-1.45312024203
10	49	5	0.254	-0.62203876297
10	43	6	0.005	-3.04360466214
10	43	7	1.0	2.99790969304
10	58	8	0.334	-0.470554390805
10	52	9	0.826	0.899058448484
10	42	10	0.471	-0.0400910950276
10	43	11	0.986	2.22572958369
10	37	12	0.996	2.72602104018
10	44	13	0.807	0.873136998463
10	51	14	0.014	-2.44578557256
10	45	15	0.142	-1.11501295907
10	46	16	0.88	1.17518425841
10	48	17	0.577	0.235265045171
10	86	18	0.992	2.37594818129
10	46	19	0.999	3.06876228691
10	37	20	0.997	2.95211827726
10	86	21	1.0	2.93357915473
10	43	22	0.959	1.6748459336
10	41	23	1.0	4.05602901068
10	51	24	0.149	-1.09904086378
10	55	25	0.477	-0.0231467563544
10	47	26	0.789	0.841613019579
10	51	27	1.0	5.18220399966
10	50	28	0.878	1.21293285112
10	58	29	1.0	3.48758388406
10	46	30	0.136	-1.14794822384
10	48	31	0.077	-1.39917548806
10	44	32	0.817	0.892799680516
10	47	33	0.942	1.61121438782
10	47	34	0.071	-1.48694392535
10	53	35	0.996	2.94010445522
10	58	36	0.377	-0.238057281395
10	50	37	0.093	-1.38569961394
10	54	38	0.997	2.99063804278
10	39	39	1.0	5.72742535057
10	51	40	0.374	-0.30742133692
10	52	41	0.385	-0.241651031317
10	52	42	0.266	-0.576597775719
10	57	43	0.679	0.480615294924
10	54	44	0.527	0.0749891408933
10	45	45	0.881	1.13600792428
10	65	46	0.187	-0.824191331514
10	52	47	0.992	2.49610512644
10	45	48	1.0	3.02939554023
10	56	49	0.638	0.36502118291
10	55	50	0.609	0.297912789493
10	46	51	1.0	3.47572802876
10	53	52	0.891	1.19990255655
10	47	53	0.785	0.78877524505
10	52	54	0.007	-2.47551017692
10	55	55	0.779	0.738561534176
10	47	56	0.224	-0.744682554348
10	94	57	1.0	5.07507124308
10	49	58	0.375	-0.281240678929
10	69	59	0.747	0.670956691508
10	50	60	0.081	-1.45565874466
10	41	61	0.735	0.65885827094
10	49	62	0.998	2.83584737315
10	58	63	0.28	-0.553484372269
10	96	64	0.983	1.82677967146
10	42	65	0.716	0.567671229434
10	53	66	0.353	-0.378139490991
10	52	67	1.0	7.14309113196
10	54	68	1.0	3.37244957922
10	62	69	0.612	0.280980364262
10	45	70	0.979	2.06607929716
10	52	71	0.217	-0.774945798215
10	48	72	0.998	2.67101345454
10	50	73	0.522	0.0947717038389
10	46	74	0.405	-0.22875011742
10	46	75	0.045	-1.79278043097
10	44	76	0.532	0.0951341807517
10	47	77	0.107	-1.2347687293
10	44	78	0.997	2.87519411722
10	44	79	0.012	-2.2312813143
10	89	80	0.557	0.173360802918
10	47	81	0.963	1.72990068126
10	50	82	0.938	1.58693579729
10	52	83	0.145	-1.1150583195
10	55	84	1.0	3.81234976187
10	49	85	0.6	0.285523990044
10	50	86	0.019	-2.19946020865
10	45	87	0.326	-0.402901463458
10	57	88	0.9	1.23495639362
10	38	89	1.0	4.26318864461
10	48	90	0.556	0.179564205076
10	51	91	0.125	-1.17817388897
10	52	92	0.007	-2.46663338047
10	37	93	0.587	0.240856577313
10	49	94	1.0	5.65501616927
10	36	95	0.918	1.38826753377
10	53	96	0.589	0.212544969469
10	51	97	0.095	-1.32973495651
10	52	98	0.64	0.37048382981
10	42	99	0.969	1.88576040958
10	45	100	1.0	3.01227691781
10	45	101	1.0	3.78380539644
10	51	102	0.196	-0.850518552823
10	44	103	0.048	-1.78324122078
10	52	104	0.899	1.27348456008
10	46	105	0.239	-0.716245924921
10	40	106	1.0	4.19973145426
10	45	107	0.923	1.4229146187
10	50	108	1.0	3.31353193172
10	49	109	0.416	-0.155750951294
10	89	110	0.676	0.444600525188
10	79	111	1.0	4.63133254925
10	55	112	0.649	0.410223395545
10	46	113	0.834	0.912360665352
10	49	114	0.49	0.0317931981767
10	51	115	0.049	-1.78742982272
10	48	116	0.639	0.373899887418
10	49	117	1.0	5.58509516137
10	65	118	0.118	-1.13331280822
10	50	119	1.0	3.7316069672
10	46	120	0.377	-0.28524768027
10	50	121	0.996	2.43560489717
10	54	122	0.457	-0.0842611556601
10	100	123	0.932	1.36237011337
10	35	124	0.438	-0.164210415748
10	56	125	0.097	-1.33320305575
10	51	126	0.735	0.651033223993
10	42	127	0.747	0.633799110328
10	40	128	0.054	-1.59662989574
10	52	129	0.144	-1.01007352858
10	44	130	0.235	-0.663223099362
10	35	131	0.999	3.19979971734
10	55	132	0.194	-0.867857676565
10	46	133	0.288	-0.532103051765
10	53	134	1.0	3.25015672891
10	57	135	0.626	0.372439560566
10	56	136	0.467	-0.0729561313345
10	52	137	0.974	1.88420780867
10	93	138	0.996	2.52167341588
10	45	139	0.803	0.823435750857
10	96	140	0.908	1.25796326459
10	97	141	0.311	-0.433155581659
10	41	142	1.0	3.7697291235
10	41	143	0.999	2.67922534252
10	40	144	1.0	3.92397775529
10	49	145	0.654	0.39758982968
10	93	146	0.316	-0.349419888854
10	50	147	0.138	-1.12138065378
10	57	148	0.918	1.36391121199
10	55	149	0.753	0.706108249839
