Generations	Iteration	k_max
27750	470	150
27750	471	150
27750	472	151
27750	473	151
27750	474	149
27750	475	150
27750	476	150
27750	477	150
27750	478	149
27750	479	150
27750	480	150
27750	481	150
27750	482	151
27750	483	150
27750	484	150
27750	485	150
27750	486	151
27750	487	151
27750	488	150
27750	489	151
27750	490	150
27750	491	150
27750	492	151
27750	493	150
27750	494	150
27750	495	150
27750	496	150
27750	497	151
27750	498	150
27750	499	150
27750	500	150
27750	501	151
27750	502	150
27750	503	151
27750	504	151
27750	505	150
27750	506	150
27750	507	151
27750	508	150
27750	509	150
27750	510	150
27750	511	150
27750	512	150
27750	513	151
27750	514	150
27750	515	149
27750	516	150
27750	517	151
27750	518	150
27750	519	150
27750	520	150
27750	521	150
27750	522	150
27750	523	150
27750	524	150
27750	525	151
27750	526	150
27750	527	150
27750	528	150
27750	529	150
27750	530	150
27750	531	150
27750	532	149
27750	533	151
27750	534	151
27750	535	150
27750	536	150
27750	537	150
27750	538	150
27750	539	150
27750	540	150
27750	541	151
27750	542	150
27750	543	151
27750	544	150
27750	545	150
27750	546	151
27750	547	150
27750	548	150
27750	549	151
27750	550	150
27750	551	150
27750	552	151
27750	553	150
27750	554	150
27750	555	150
27750	556	150
27750	557	151
27750	558	149
27750	559	149
27750	560	150
27750	561	150
27750	562	150
27750	563	150
27750	564	150
27750	565	150
27750	566	150
27750	567	150
27750	568	149
27750	569	151
27750	570	150
27750	571	151
27750	572	150
27750	573	151
27750	574	151
27750	575	151
27750	576	150
27750	577	150
27750	578	149
27750	579	150
27750	580	150
27750	581	150
27750	582	150
27750	583	151
27750	584	151
27750	585	151
27750	586	150
27750	587	150
27750	588	151
27750	589	150
27750	590	151
27750	591	151
27750	592	151
27750	593	150
27750	594	150
27750	595	150
27750	596	150
27750	597	151
27750	598	150
27750	599	150
27750	600	150
27750	601	151
27750	602	150
27750	603	151
27750	604	150
27750	605	151
27750	606	150
27750	607	150
27750	608	149
27750	609	151
27750	610	150
27750	611	149
27750	612	150
27750	613	150
27750	614	150
27750	615	151
27750	616	150
27750	617	150
27750	618	151
27750	619	150
27750	620	151
27750	621	151
27750	622	150
27750	623	151
27750	624	150
27750	625	150
27750	626	150
27750	627	151
27750	628	149
27750	629	150
27750	630	150
27750	631	150
27750	632	150
27750	633	150
27750	634	150
27750	635	151
27750	636	150
27750	637	150
27750	638	151
27750	639	151
27750	640	151
27750	641	150
27750	642	151
27750	643	150
27750	644	150
27750	645	151
27750	646	150
27750	647	150
27750	648	151
27750	649	150
27750	650	150
27750	651	151
27750	652	150
27750	653	150
27750	654	150
27750	655	151
27750	656	150
27750	657	150
27750	658	150
27750	659	151
27750	660	151
27750	661	150
27750	662	150
27750	663	150
27750	664	150
27750	665	150
27750	666	150
27750	667	149
27750	668	151
27750	669	149
27750	670	151
27750	671	150
27750	672	150
27750	673	150
27750	674	150
27750	675	150
27750	676	150
27750	677	149
27750	678	151
27750	679	150
27750	680	150
27750	681	150
27750	682	151
27750	683	150
27750	684	150
27750	685	150
27750	686	151
27750	687	150
27750	688	150
27750	689	150
27750	690	150
27750	691	151
27750	692	150
27750	693	150
27750	694	150
27750	695	150
27750	696	151
27750	697	150
27750	698	150
27750	699	150
27750	700	151
27750	701	150
27750	702	150
27750	703	150
27750	704	151
27750	705	150
27750	706	151
27750	707	151
27750	708	151
27750	709	150
27750	710	151
27750	711	151
27750	712	150
27750	713	150
27750	714	150
27750	715	150
27750	716	150
27750	717	150
27750	718	149
27750	719	150
27750	720	151
27750	721	150
27750	722	150
27750	723	150
27750	724	150
27750	725	151
27750	726	150
27750	727	150
27750	728	150
27750	729	150
27750	730	151
27750	731	151
27750	732	150
27750	733	150
27750	734	150
27750	735	150
27750	736	150
27750	737	150
27750	738	151
27750	739	149
27750	740	150
27750	741	150
27750	742	151
27750	743	150
27750	744	150
27750	745	151
27750	746	150
27750	747	151
27750	748	149
27750	749	150
27750	750	150
27750	751	150
27750	752	150
27750	753	151
27750	754	150
27750	755	151
27750	756	150
27750	757	150
27750	758	150
27750	759	150
27750	760	151
27750	761	151
27750	762	150
27750	763	150
27750	764	151
27750	765	151
27750	766	151
27750	767	151
27750	768	151
27750	769	151
27750	770	151
27750	771	151
27750	772	150
27750	773	151
27750	774	150
27750	775	150
27750	776	150
27750	777	150
27750	778	150
27750	779	150
27750	780	150
27750	781	150
27750	782	151
27750	783	150
27750	784	151
27750	785	150
27750	786	150
27750	787	150
27750	788	150
27750	789	150
27750	790	151
27750	791	150
27750	792	151
27750	793	151
27750	794	150
27750	795	149
27750	796	150
27750	797	151
27750	798	151
27750	799	151
27750	800	150
27750	801	150
27750	802	151
27750	803	150
27750	804	151
27750	805	150
27750	806	150
27750	807	151
27750	808	150
27750	809	150
27750	810	150
27750	811	150
27750	812	151
27750	813	150
27750	814	150
27750	815	151
27750	816	150
27750	817	150
27750	818	150
27750	819	150
27750	820	150
27750	821	150
27750	822	151
27750	823	151
27750	824	150
27750	825	150
27750	826	149
27750	827	150
27750	828	151
27750	829	150
27750	830	149
27750	831	150
27750	832	150
27750	833	151
27750	834	150
27750	835	150
27750	836	150
27750	837	150
27750	838	150
27750	839	150
27750	840	151
27750	841	150
27750	842	150
27750	843	151
27750	844	150
27750	845	151
27750	846	150
27750	847	150
27750	848	150
27750	849	150
27750	850	150
27750	851	150
27750	852	150
27750	853	150
27750	854	151
27750	855	149
27750	856	150
27750	857	150
27750	858	149
27750	859	151
27750	860	149
27750	861	151
27750	862	150
27750	863	150
27750	864	150
27750	865	149
27750	866	151
27750	867	151
27750	868	150
27750	869	151
27750	870	150
27750	871	151
27750	872	151
27750	873	150
27750	874	150
27750	875	150
27750	876	151
27750	877	151
27750	878	150
27750	879	150
27750	880	150
27750	881	150
27750	882	150
27750	883	150
27750	884	150
27750	885	151
27750	886	151
27750	887	151
27750	888	150
27750	889	151
27750	890	150
27750	891	151
27750	892	150
27750	893	151
27750	894	150
27750	895	150
27750	896	150
27750	897	150
27750	898	151
27750	899	151
27750	900	150
27750	901	150
27750	902	150
27750	903	150
27750	904	150
27750	905	151
27750	906	150
27750	907	150
27750	908	150
27750	909	150
27750	910	150
27750	911	151
27750	912	149
27750	913	150
27750	914	150
27750	915	149
27750	916	150
27750	917	151
27750	918	151
27750	919	150
27750	920	151
27750	921	151
27750	922	151
27750	923	150
27750	924	151
27750	925	150
27750	926	150
27750	927	151
27750	928	150
27750	929	150
27750	930	150
27750	931	150
27750	932	149
27750	933	151
27750	934	150
27750	935	150
27750	936	150
27750	937	150
27750	938	149
27750	939	150
27750	940	150
27750	941	151
27750	942	150
27750	943	151
27750	944	151
27750	945	150
27750	946	151
27750	947	150
27750	948	149
27750	949	150
27750	950	151
27750	951	150
27750	952	151
27750	953	150
27750	954	150
27750	955	150
27750	956	150
27750	957	149
27750	958	151
27750	959	150
27750	960	150
27750	961	151
27750	962	150
27750	963	150
27750	964	151
27750	965	151
27750	966	151
27750	967	151
27750	968	150
27750	969	150
27750	970	151
27750	971	150
27750	972	151
27750	973	150
27750	974	150
27750	975	151
27750	976	150
27750	977	151
27750	978	150
27750	979	150
27750	980	150
27750	981	151
27750	982	150
27750	983	149
27750	984	150
27750	985	150
27750	986	150
27750	987	151
27750	988	150
27750	989	151
27750	990	150
27750	991	150
27750	992	151
27750	993	150
27750	994	150
27750	995	150
27750	996	151
27750	997	150
27750	998	150
27750	999	151
23250	0	131
23250	1	131
23250	2	131
23250	3	132
23250	4	132
23250	5	131
23250	6	131
23250	7	131
23250	8	130
23250	9	131
23250	10	131
23250	11	133
23250	12	131
23250	13	131
23250	14	132
23250	15	131
23250	16	132
23250	17	131
23250	18	131
23250	19	131
23250	20	130
23250	21	132
23250	22	132
23250	23	132
23250	24	130
23250	25	133
23250	26	132
23250	27	132
23250	28	131
23250	29	131
23250	30	131
23250	31	131
23250	32	131
23250	33	130
23250	34	131
23250	35	131
23250	36	130
23250	37	132
23250	38	132
23250	39	133
23250	40	133
23250	41	131
23250	42	131
23250	43	131
23250	44	131
23250	45	132
23250	46	133
23250	47	131
23250	48	131
23250	49	131
23250	50	131
23250	51	131
23250	52	132
23250	53	132
23250	54	131
23250	55	133
23250	56	132
23250	57	131
23250	58	132
23250	59	130
23250	60	132
23250	61	131
23250	62	131
23250	63	131
23250	64	131
23250	65	131
23250	66	132
23250	67	131
23250	68	132
23250	69	132
23250	70	132
23250	71	131
23250	72	133
23250	73	131
23250	74	132
23250	75	131
23250	76	131
23250	77	132
23250	78	132
23250	79	131
23250	80	131
23250	81	132
23250	82	131
23250	83	132
23250	84	132
23250	85	132
23250	86	132
23250	87	131
23250	88	132
23250	89	132
23250	90	131
23250	91	131
23250	92	132
23250	93	132
23250	94	131
23250	95	131
23250	96	132
23250	97	130
23250	98	130
23250	99	131
23250	100	132
23250	101	132
23250	102	132
23250	103	132
23250	104	130
23250	105	130
23250	106	131
23250	107	132
23250	108	133
23250	109	132
23250	110	131
23250	111	131
23250	112	131
23250	113	131
23250	114	132
23250	115	131
23250	116	131
23250	117	132
23250	118	131
23250	119	133
23250	120	131
23250	121	132
23250	122	132
23250	123	132
23250	124	131
23250	125	131
23250	126	131
23250	127	131
23250	128	132
23250	129	132
23250	130	130
23250	131	131
23250	132	132
23250	133	131
23250	134	132
23250	135	132
23250	136	132
23250	137	132
23250	138	132
23250	139	130
23250	140	132
23250	141	130
23250	142	132
23250	143	133
23250	144	132
23250	145	131
23250	146	132
23250	147	132
23250	148	131
23250	149	131
23250	150	131
23250	151	132
23250	152	131
23250	153	132
23250	154	132
23250	155	133
23250	156	131
23250	157	131
23250	158	132
23250	159	131
23250	160	130
23250	161	131
23250	162	132
23250	163	130
23250	164	131
23250	165	132
23250	166	132
23250	167	132
23250	168	132
23250	169	132
23250	170	131
23250	171	132
23250	172	131
23250	173	131
23250	174	131
23250	175	131
23250	176	132
23250	177	132
23250	178	132
23250	179	131
23250	180	132
23250	181	131
23250	182	131
23250	183	130
23250	184	131
23250	185	131
23250	186	132
23250	187	130
23250	188	131
23250	189	131
23250	190	133
23250	191	132
23250	192	132
23250	193	130
23250	194	132
23250	195	132
23250	196	132
23250	197	131
23250	198	131
23250	199	131
23250	200	131
23250	201	131
23250	202	130
23250	203	131
23250	204	132
23250	205	132
23250	206	131
23250	207	132
23250	208	131
23250	209	131
23250	210	132
23250	211	131
23250	212	131
23250	213	131
23250	214	132
23250	215	131
23250	216	132
23250	217	131
23250	218	131
23250	219	131
23250	220	130
23250	221	132
23250	222	132
23250	223	131
23250	224	131
23250	225	131
23250	226	133
23250	227	131
23250	228	132
23250	229	132
23250	230	132
23250	231	131
23250	232	131
23250	233	131
23250	234	132
23250	235	131
23250	236	131
23250	237	131
23250	238	132
23250	239	131
23250	240	131
23250	241	132
23250	242	132
23250	243	132
23250	244	131
23250	245	131
23250	246	132
23250	247	132
23250	248	131
23250	249	132
23250	250	131
23250	251	131
23250	252	131
23250	253	131
23250	254	131
23250	255	131
23250	256	132
23250	257	130
23250	258	131
23250	259	132
23250	260	131
23250	261	131
23250	262	133
23250	263	131
23250	264	132
23250	265	131
23250	266	131
23250	267	130
23250	268	130
23250	269	132
23250	270	131
23250	271	132
23250	272	131
23250	273	131
23250	274	132
23250	275	133
23250	276	133
23250	277	131
23250	278	132
23250	279	131
23250	280	131
23250	281	132
23250	282	132
23250	283	131
23250	284	133
23250	285	131
23250	286	131
23250	287	132
23250	288	132
23250	289	132
23250	290	132
23250	291	132
23250	292	131
23250	293	132
23250	294	131
23250	295	131
23250	296	133
23250	297	131
23250	298	131
23250	299	132
23250	300	132
23250	301	131
23250	302	131
23250	303	130
23250	304	132
23250	305	131
23250	306	132
23250	307	131
23250	308	131
23250	309	132
23250	310	131
23250	311	131
23250	312	132
23250	313	132
23250	314	131
23250	315	131
23250	316	132
23250	317	132
23250	318	131
23250	319	133
23250	320	130
23250	321	131
23250	322	132
23250	323	131
23250	324	131
23250	325	132
23250	326	131
23250	327	133
23250	328	132
23250	329	132
23250	330	132
23250	331	132
23250	332	131
23250	333	131
23250	334	131
23250	335	132
23250	336	132
23250	337	131
23250	338	131
23250	339	132
23250	340	131
23250	341	132
23250	342	130
23250	343	132
23250	344	131
23250	345	132
23250	346	131
23250	347	131
23250	348	132
23250	349	132
23250	350	132
23250	351	131
23250	352	130
23250	353	131
23250	354	132
23250	355	131
23250	356	132
23250	357	133
23250	358	131
23250	359	131
23250	360	132
23250	361	131
23250	362	132
23250	363	131
23250	364	132
23250	365	131
23250	366	133
23250	367	131
23250	368	132
23250	369	131
23250	370	132
23250	371	132
23250	372	132
23250	373	131
23250	374	132
23250	375	130
23250	376	131
23250	377	131
23250	378	131
23250	379	131
23250	380	131
23250	381	131
23250	382	132
23250	383	133
23250	384	131
23250	385	131
23250	386	132
23250	387	131
23250	388	131
23250	389	131
23250	390	132
23250	391	132
23250	392	133
23250	393	131
23250	394	131
23250	395	133
23250	396	132
23250	397	131
23250	398	133
23250	399	131
23250	400	133
23250	401	130
23250	402	131
23250	403	132
23250	404	131
23250	405	132
23250	406	132
23250	407	131
23250	408	131
23250	409	132
23250	410	132
23250	411	131
23250	412	131
23250	413	132
23250	414	130
23250	415	132
23250	416	132
23250	417	132
23250	418	131
23250	419	131
23250	420	132
23250	421	131
23250	422	132
23250	423	131
23250	424	131
23250	425	133
23250	426	131
23250	427	133
23250	428	130
23250	429	131
23250	430	131
23250	431	130
23250	432	131
23250	433	132
23250	434	132
23250	435	133
23250	436	132
23250	437	131
23250	438	131
23250	439	132
23250	440	131
23250	441	131
23250	442	132
23250	443	132
23250	444	132
23250	445	131
23250	446	131
23250	447	131
23250	448	131
23250	449	131
23250	450	132
23250	451	131
23250	452	131
23250	453	132
23250	454	132
23250	455	132
23250	456	132
23250	457	130
23250	458	132
23250	459	131
23250	460	132
23250	461	132
23250	462	131
23250	463	130
23250	464	131
23250	465	132
23250	466	131
23250	467	131
23250	468	131
23250	469	132
23250	470	132
23250	471	131
23250	472	131
23250	473	131
23250	474	131
23250	475	131
23250	476	131
23250	477	132
23250	478	132
23250	479	132
23250	480	131
23250	481	132
23250	482	131
23250	483	132
23250	484	131
23250	485	131
23250	486	130
23250	487	133
23250	488	131
23250	489	132
23250	490	131
23250	491	132
23250	492	131
23250	493	131
23250	494	132
23250	495	131
23250	496	131
23250	497	131
23250	498	132
23250	499	132
23250	500	131
23250	501	133
23250	502	131
23250	503	133
23250	504	131
23250	505	131
23250	506	130
23250	507	131
23250	508	131
23250	509	131
23250	510	131
23250	511	132
23250	512	131
23250	513	131
23250	514	131
23250	515	131
23250	516	131
23250	517	132
23250	518	131
23250	519	131
23250	520	131
23250	521	131
23250	522	132
23250	523	131
23250	524	131
23250	525	132
23250	526	131
23250	527	131
23250	528	133
23250	529	132
23250	530	131
23250	531	131
23250	532	132
23250	533	132
23250	534	130
23250	535	131
23250	536	132
23250	537	132
23250	538	131
23250	539	131
23250	540	132
23250	541	131
23250	542	132
23250	543	131
23250	544	131
23250	545	131
23250	546	132
23250	547	132
23250	548	132
23250	549	131
23250	550	131
23250	551	132
23250	552	132
23250	553	131
23250	554	132
23250	555	132
23250	556	131
23250	557	132
23250	558	132
23250	559	130
23250	560	132
23250	561	132
23250	562	131
23250	563	132
23250	564	131
23250	565	131
23250	566	131
23250	567	131
23250	568	130
23250	569	133
23250	570	132
23250	571	131
23250	572	130
23250	573	131
23250	574	131
23250	575	132
23250	576	132
23250	577	132
23250	578	131
23250	579	133
23250	580	133
23250	581	132
23250	582	130
23250	583	130
23250	584	132
23250	585	132
23250	586	131
23250	587	131
23250	588	131
23250	589	131
23250	590	131
23250	591	131
23250	592	131
23250	593	132
23250	594	131
23250	595	132
23250	596	131
23250	597	131
23250	598	131
23250	599	131
23250	600	133
23250	601	133
23250	602	131
23250	603	131
23250	604	132
23250	605	132
23250	606	131
23250	607	132
23250	608	130
23250	609	131
23250	610	131
23250	611	131
23250	612	132
23250	613	132
23250	614	132
23250	615	131
23250	616	133
23250	617	132
23250	618	130
23250	619	131
23250	620	131
23250	621	130
23250	622	132
23250	623	131
23250	624	133
23250	625	132
23250	626	132
23250	627	131
23250	628	132
23250	629	132
23250	630	131
23250	631	131
23250	632	132
23250	633	132
23250	634	131
23250	635	131
23250	636	131
23250	637	131
23250	638	131
23250	639	132
23250	640	132
23250	641	132
23250	642	131
23250	643	132
23250	644	130
23250	645	131
23250	646	131
23250	647	132
23250	648	131
23250	649	133
23250	650	132
23250	651	132
23250	652	131
23250	653	132
23250	654	132
23250	655	130
23250	656	131
23250	657	132
23250	658	131
23250	659	131
23250	660	131
23250	661	132
23250	662	131
23250	663	132
23250	664	131
23250	665	133
23250	666	132
23250	667	131
23250	668	131
23250	669	130
23250	670	131
23250	671	131
23250	672	131
23250	673	130
23250	674	130
23250	675	132
23250	676	132
23250	677	132
23250	678	131
23250	679	132
23250	680	132
23250	681	130
23250	682	131
23250	683	132
23250	684	132
23250	685	132
23250	686	132
23250	687	131
23250	688	130
23250	689	132
23250	690	132
23250	691	132
23250	692	131
23250	693	133
23250	694	132
23250	695	130
23250	696	131
23250	697	132
23250	698	132
23250	699	131
23250	700	131
23250	701	133
23250	702	131
23250	703	132
23250	704	132
23250	705	132
23250	706	131
23250	707	132
23250	708	132
23250	709	131
