Cov	Iteration	euc_z_score	euc_percent	eig_percent	mcd_percent_k1	mcd_percent_k3
0.1	436	0.526929196826	0.725	0.768	0.723	0.632
0.1	437	1.13429439731	0.867	0.81	0.726	0.885
0.1	438	2.97138938494	0.998	0.992	0.988	0.989
0.1	439	0.23233559536	0.594	0.861	0.913	0.564
0.1	440	1.35655411482	0.909	0.982	0.918	0.877
0.1	441	0.86820148915	0.808	0.627	0.948	0.664
0.1	442	1.01300137402	0.834	0.414	0.283	0.732
0.1	443	1.49499112246	0.925	0.435	0.178	0.88
0.1	444	-0.282178735864	0.387	0.491	0.087	0.184
0.1	445	0.54757418468	0.715	0.371	0.931	0.853
0.1	446	0.142031960747	0.574	0.792	0.457	0.453
0.1	447	1.64239535083	0.949	0.818	0.72	0.905
0.1	448	1.98592728825	0.98	0.902	0.991	0.971
0.1	449	1.89352581589	0.966	0.246	0.831	0.98
0.1	450	-1.97009872802	0.021	0.152	0.044	0.037
0.1	451	0.265586657791	0.595	0.847	0.169	0.483
0.1	452	-1.02795728592	0.161	0.586	0.188	0.075
0.1	453	2.12785819435	0.984	0.941	0.935	0.954
0.1	454	0.300304564834	0.617	0.93	0.907	0.728
0.1	455	2.83970901522	0.998	0.822	0.974	0.998
0.1	456	0.321025981201	0.641	0.348	0.143	0.614
0.1	457	-0.17148509561	0.448	0.369	0.847	0.568
0.1	458	0.0585451689247	0.537	0.668	0.692	0.476
0.1	459	1.98630247023	0.978	0.664	0.729	0.954
0.1	460	0.575724560341	0.734	0.288	0.865	0.675
0.1	461	1.86318843611	0.962	0.946	0.88	0.971
0.1	462	-0.0414060736919	0.474	0.895	0.702	0.527
0.1	463	0.675630667622	0.745	0.436	0.499	0.41
0.1	464	-0.165348365222	0.437	0.079	0.016	0.403
0.1	465	-0.321775292277	0.382	0.239	0.17	0.246
0.1	466	0.540871184228	0.714	0.935	0.311	0.608
0.1	467	2.82245764311	0.996	0.341	0.922	0.989
0.1	468	0.595711259321	0.74	0.946	0.9	0.752
0.1	469	0.995385825804	0.829	0.737	0.715	0.937
0.1	470	-0.571715904707	0.288	0.464	0.528	0.279
0.1	471	-0.217695699503	0.411	0.527	0.457	0.395
0.1	472	1.05933727173	0.868	0.427	0.277	0.922
0.1	473	1.17174256577	0.875	0.83	0.446	0.617
0.1	474	-0.0295225818678	0.487	0.77	0.68	0.466
0.1	475	2.13210842538	0.981	0.584	0.933	0.962
0.1	476	2.12653968829	0.982	0.93	0.718	0.974
0.1	477	-1.10461236111	0.144	0.041	0.014	0.089
0.1	478	1.76579896789	0.955	0.66	0.828	0.957
0.1	479	0.965108076431	0.848	0.839	0.835	0.868
0.1	480	-1.56515525743	0.059	0.151	0.109	0.105
0.1	481	0.592236501061	0.726	0.884	0.164	0.493
0.1	482	1.5490112823	0.944	0.472	0.96	0.94
0.1	483	0.890865433325	0.821	0.862	0.909	0.801
0.1	484	0.320601958735	0.632	0.19	0.505	0.549
0.1	485	1.52384878622	0.936	0.473	0.736	0.86
0.1	486	-0.715300369822	0.245	0.192	0.65	0.487
0.1	487	0.141216903245	0.567	0.511	0.253	0.797
0.1	488	1.32951431655	0.906	0.862	0.833	0.925
0.1	489	0.160408187515	0.585	0.955	0.948	0.619
0.1	490	1.60567253345	0.947	0.882	0.684	0.958
0.1	491	0.776620831677	0.773	0.677	0.516	0.703
0.1	492	1.29853304673	0.902	0.908	0.725	0.882
0.1	493	0.364524086477	0.658	0.609	0.666	0.701
0.1	494	0.538175625458	0.72	0.294	0.383	0.762
0.1	495	1.15820770805	0.874	0.964	0.905	0.753
0.1	496	0.193016204463	0.6	0.547	0.442	0.434
0.1	497	3.01727300285	0.998	0.831	0.924	0.996
0.1	498	-0.33108517423	0.385	0.87	0.616	0.316
0.1	499	1.72617349865	0.947	0.621	0.801	0.846
0.1	500	1.22252066448	0.881	0.728	0.717	0.947
0.1	501	0.333960106146	0.631	0.968	0.961	0.521
0.1	502	0.404913371698	0.666	0.413	0.835	0.513
0.1	503	0.556834727004	0.732	0.296	0.811	0.736
0.1	504	-0.224824395135	0.413	0.338	0.387	0.415
0.1	505	0.0833294222553	0.542	0.658	0.793	0.436
0.1	506	-0.295334976643	0.39	0.485	0.728	0.389
0.1	507	0.0297049336281	0.519	0.212	0.337	0.51
0.1	508	0.122370347947	0.546	0.68	0.392	0.437
0.1	509	1.16487840114	0.874	0.866	0.938	0.966
0.1	510	0.0341446650085	0.525	0.391	0.238	0.637
0.1	511	0.992814530615	0.834	0.772	0.952	0.903
0.1	512	0.0246871557451	0.529	0.092	0.601	0.73
0.1	513	0.559484982343	0.71	0.632	0.849	0.749
0.1	514	0.561694672868	0.713	0.24	0.874	0.849
0.1	515	0.803513133718	0.791	0.901	0.543	0.824
0.1	516	1.45380782988	0.925	0.628	0.874	0.903
0.1	517	0.444516539623	0.681	0.599	0.637	0.596
0.1	518	0.79433217224	0.785	0.094	0.47	0.823
0.1	519	0.828413661059	0.793	0.428	0.347	0.698
0.1	520	2.46956406031	0.991	0.638	0.864	0.99
0.1	521	-0.35181008538	0.367	0.135	0.078	0.29
0.1	522	-0.365390521236	0.355	0.158	0.085	0.405
0.1	523	-0.897392861009	0.165	0.06	0.099	0.15
0.1	524	0.175590334085	0.578	0.297	0.35	0.435
0.1	525	1.59626469146	0.94	0.712	0.95	0.968
0.1	526	-0.133966054445	0.463	0.667	0.229	0.484
0.1	527	-0.768713651483	0.217	0.988	0.552	0.162
0.1	528	-0.696044535936	0.247	0.45	0.167	0.161
0.1	529	0.371971257763	0.662	0.431	0.619	0.711
0.1	530	0.675882206948	0.751	0.221	0.628	0.719
0.1	531	0.243020656622	0.598	0.474	0.805	0.705
0.1	532	1.46628191361	0.931	0.808	0.922	0.979
0.1	533	0.512059987496	0.706	0.632	0.502	0.537
0.1	534	-0.238597629707	0.408	0.829	0.869	0.488
0.1	535	0.626848914789	0.748	0.262	0.093	0.68
0.1	536	0.867282848518	0.811	0.987	0.637	0.679
0.1	537	-0.893013515113	0.178	0.602	0.517	0.14
0.1	538	-1.05017519528	0.135	0.146	0.247	0.184
0.1	539	1.29824869682	0.897	0.987	0.992	0.925
0.1	540	1.98595748667	0.975	0.95	0.988	0.934
0.1	541	0.181296626664	0.574	0.94	0.765	0.631
0.1	542	-0.719376916552	0.242	0.666	0.187	0.153
0.1	543	2.50656358101	0.99	0.727	0.719	0.97
0.1	544	1.02074949098	0.852	0.909	0.27	0.531
0.1	545	0.129320551237	0.562	0.338	0.585	0.55
0.1	546	1.47659569929	0.929	0.814	0.979	0.928
0.1	547	0.965884256196	0.825	0.92	0.672	0.818
0.1	548	0.139957360694	0.572	0.378	0.69	0.59
0.1	549	0.839311700274	0.797	0.323	0.357	0.632
0.1	550	-0.244102684594	0.41	0.711	0.502	0.371
0.1	551	0.303033597511	0.633	0.879	0.137	0.495
0.1	552	0.794059949865	0.789	0.997	0.961	0.756
0.1	553	-0.61032028552	0.279	0.773	0.126	0.202
0.1	554	0.972572150734	0.843	0.615	0.359	0.811
0.1	555	-1.11382636151	0.122	0.196	0.085	0.117
0.1	556	0.143690499658	0.545	0.955	0.766	0.463
0.1	557	0.559364432294	0.707	0.619	0.17	0.67
0.1	558	-0.945935550557	0.167	0.441	0.063	0.064
0.1	559	0.62549262833	0.756	0.727	0.772	0.655
0.1	560	-0.580934057044	0.269	0.723	0.521	0.32
0.1	561	2.87217928667	0.999	0.537	0.757	0.997
0.1	562	1.91641195483	0.965	0.726	0.911	0.981
0.1	563	1.03890777466	0.857	0.264	0.369	0.821
0.1	564	0.421504167666	0.66	0.597	0.404	0.595
0.1	565	1.04177099597	0.849	0.644	0.874	0.829
0.1	566	1.61609931853	0.949	0.881	0.835	0.923
0.1	567	1.07271349855	0.873	0.722	0.956	0.713
0.1	568	0.919073754424	0.822	0.693	0.576	0.874
0.1	569	-0.760324467505	0.218	0.966	0.757	0.243
0.1	570	0.684017539406	0.758	0.944	0.869	0.668
0.1	571	1.69281931818	0.951	0.921	0.983	0.973
0.1	572	1.14000242005	0.875	0.579	0.953	0.793
0.1	573	-0.781230306795	0.209	0.577	0.342	0.26
0.1	574	0.180984376159	0.584	0.687	0.35	0.358
0.1	575	1.05624673051	0.847	0.931	0.771	0.91
0.1	576	-0.569389998542	0.29	0.934	0.931	0.391
0.1	577	1.86900788272	0.973	0.922	0.714	0.961
0.1	578	-0.280850727029	0.379	0.164	0.375	0.264
0.1	579	-0.2777173723	0.377	0.702	0.263	0.258
0.1	580	0.468806285568	0.684	0.41	0.098	0.668
0.1	581	0.912586616177	0.817	0.16	0.446	0.611
0.1	582	-0.0331160659564	0.48	0.78	0.424	0.344
0.1	583	0.82012367797	0.8	0.595	0.907	0.868
0.1	584	0.552697504626	0.714	0.204	0.505	0.772
0.1	585	-0.858729156975	0.211	0.086	0.151	0.175
0.1	586	-0.0812291806367	0.477	0.477	0.414	0.477
0.1	587	-0.265442987955	0.395	0.217	0.185	0.429
0.1	588	0.0533916937007	0.522	0.419	0.34	0.466
0.1	589	2.38850274944	0.993	0.948	0.936	0.995
0.1	590	2.59642993161	0.994	0.822	0.956	0.998
0.1	591	-0.997435040655	0.166	0.555	0.205	0.161
0.1	592	-0.516302640839	0.316	0.91	0.766	0.225
0.1	593	-0.0845155900132	0.469	0.28	0.57	0.353
0.1	594	0.374589053923	0.643	0.686	0.667	0.519
0.1	595	-0.925666168423	0.174	0.341	0.415	0.221
0.1	596	0.486942230563	0.683	0.586	0.174	0.574
0.1	597	-1.6652412665	0.039	0.822	0.121	0.009
0.1	598	0.721754046427	0.766	0.701	0.355	0.707
0.1	599	0.402247481613	0.662	0.645	0.88	0.649
0.1	600	2.65951796147	0.995	0.627	0.985	0.991
0.1	601	1.26532361549	0.887	0.981	0.974	0.962
0.1	602	-0.911689641765	0.162	0.902	0.772	0.299
0.1	603	1.06102847124	0.858	0.752	0.709	0.86
0.1	604	0.049378760208	0.529	0.623	0.511	0.284
0.1	605	1.08121478054	0.849	0.937	0.692	0.85
0.1	606	0.0651645566056	0.536	0.431	0.292	0.584
0.1	607	0.912019721643	0.816	0.854	0.805	0.661
0.1	608	2.48708796561	0.997	0.592	0.836	0.989
0.1	609	1.10308707953	0.862	0.696	0.906	0.897
0.1	610	0.144584389039	0.577	0.917	0.839	0.59
0.1	611	0.529670345213	0.712	0.486	0.493	0.657
0.1	612	1.95017846628	0.971	0.864	0.969	0.972
0.1	613	0.828955814974	0.8	0.181	0.904	0.911
0.1	614	0.485066727313	0.682	0.643	0.823	0.68
0.1	615	-0.83571491976	0.216	0.63	0.667	0.233
0.1	616	-0.900866684693	0.176	0.312	0.332	0.25
0.1	617	1.55182966874	0.937	0.756	0.877	0.869
0.1	618	-1.0604126969	0.159	0.425	0.07	0.077
0.1	619	-1.97577118206	0.018	0.326	0.1	0.037
0.1	620	2.03793508521	0.987	0.74	0.881	0.964
0.1	621	-1.61840797471	0.05	0.324	0.404	0.144
0.1	622	0.494521950343	0.694	0.823	0.743	0.798
0.1	623	-0.829720032036	0.194	0.168	0.732	0.29
0.1	624	1.24198682953	0.9	0.632	0.354	0.757
0.1	625	0.85160629567	0.808	0.813	0.245	0.804
0.1	626	-0.513663982015	0.313	0.204	0.169	0.315
0.1	627	2.3411625374	0.987	0.919	0.972	0.969
0.1	628	0.933068213451	0.824	0.527	0.198	0.876
0.1	629	1.06882204879	0.854	0.62	0.951	0.847
0.1	630	-0.0145719119182	0.512	0.944	0.002	0.196
0.1	631	1.27427051755	0.891	0.433	0.941	0.803
0.1	632	-0.688570762193	0.257	0.16	0.505	0.137
0.1	633	1.69698636826	0.958	0.551	0.491	0.932
0.1	634	-1.30107910738	0.09	0.465	0.225	0.176
0.1	635	1.85310775369	0.965	0.203	0.564	0.962
0.1	636	0.865577951182	0.805	0.852	0.701	0.898
0.1	637	1.61469616993	0.946	0.667	0.865	0.97
0.1	638	1.56444654525	0.937	0.838	0.869	0.908
0.1	639	1.65960258103	0.948	0.454	0.345	0.942
0.1	640	0.965055983672	0.831	0.729	0.505	0.862
0.1	641	1.34795661268	0.916	0.598	0.652	0.877
0.1	642	0.949266482306	0.835	0.98	0.992	0.889
0.1	643	1.53588385521	0.941	0.465	0.885	0.959
0.1	644	-0.126141431161	0.445	0.188	0.35	0.58
0.1	645	0.459561686034	0.669	0.195	0.501	0.704
0.1	646	1.2719712482	0.9	0.917	0.767	0.935
0.1	647	1.10431284695	0.869	0.065	0.727	0.926
0.1	648	1.82447762871	0.96	0.946	0.821	0.891
0.1	649	-0.525335121589	0.306	0.092	0.0	0.183
0.1	650	-0.102683822532	0.468	0.35	0.071	0.325
0.1	651	-1.46749348263	0.076	0.001	0.171	0.081
0.1	652	-0.481471119082	0.315	0.191	0.421	0.439
0.1	653	0.600216493796	0.743	0.592	0.831	0.459
0.1	654	1.47274946326	0.931	0.801	0.86	0.895
0.1	655	-0.435772598965	0.334	0.401	0.786	0.412
0.1	656	1.8227502922	0.959	0.527	0.648	0.939
0.1	657	2.99929243897	0.995	0.987	0.998	0.994
0.1	658	0.631869509647	0.74	0.571	0.198	0.633
0.1	659	-0.874834990981	0.198	0.633	0.223	0.233
0.1	660	-0.583472889852	0.285	0.727	0.177	0.187
0.1	661	1.24586211844	0.891	0.437	0.687	0.733
0.1	662	1.43186743411	0.922	0.152	0.773	0.876
0.1	663	0.688039874439	0.747	0.234	0.694	0.842
0.1	664	2.75932680647	0.993	0.779	0.953	0.987
0.1	665	0.932066459214	0.826	0.536	0.377	0.796
0.1	666	0.228975095584	0.596	0.973	0.824	0.474
0.1	667	-0.136275015685	0.46	0.804	0.666	0.254
0.1	668	0.736485554309	0.777	0.398	0.265	0.83
0.1	669	-0.416985390849	0.353	0.397	0.048	0.434
0.1	670	2.12771572515	0.984	0.624	0.638	0.9
0.1	671	-0.776352896522	0.238	0.345	0.013	0.031
0.1	672	0.423663253837	0.668	0.614	0.906	0.632
0.1	673	0.0245056978721	0.523	0.459	0.364	0.632
0.1	674	-0.177466830618	0.443	0.765	0.642	0.146
0.1	675	1.053158842	0.849	0.53	0.192	0.865
0.1	676	-0.0679559312895	0.466	0.303	0.361	0.438
0.1	677	1.31496576318	0.902	0.52	0.731	0.859
0.1	678	0.871139058676	0.815	0.58	0.339	0.759
0.1	679	-0.944009787329	0.179	0.593	0.56	0.313
0.1	680	0.197465889513	0.579	0.631	0.589	0.578
0.1	681	-0.153836500891	0.453	0.335	0.035	0.367
0.1	682	0.342796923234	0.639	0.493	0.679	0.573
0.1	683	-1.1767024122	0.114	0.209	0.466	0.129
0.1	684	1.3560635513	0.907	0.985	0.809	0.892
0.1	685	0.0839111498399	0.536	0.453	0.633	0.768
0.1	686	1.62046279418	0.938	0.627	0.485	0.921
0.1	687	0.511539795927	0.705	0.863	0.955	0.8
0.1	688	0.566644179622	0.715	0.923	0.915	0.762
0.1	689	-1.11757520913	0.132	0.1	0.188	0.177
0.1	690	-1.62029466298	0.053	0.12	0.043	0.035
0.1	691	0.116174468338	0.551	0.691	0.592	0.471
0.1	692	1.94352770155	0.973	0.611	0.885	0.973
0.1	693	-0.684896986688	0.254	0.667	0.442	0.119
0.1	694	2.35317204218	0.991	0.46	0.862	0.995
0.1	695	0.626003119505	0.752	0.652	0.283	0.768
0.1	696	2.58576902662	0.996	0.942	0.463	0.991
0.1	697	-0.000593683484192	0.499	0.5	0.184	0.282
0.1	698	1.51203170563	0.931	0.685	0.404	0.947
0.1	699	0.755190922682	0.791	0.636	0.686	0.68
0.1	700	0.219872670113	0.59	0.564	0.928	0.766
0.1	701	2.17514348255	0.987	0.128	0.473	0.986
0.1	702	-0.232918666758	0.406	0.699	0.206	0.359
0.1	703	-0.200655515005	0.428	0.274	0.037	0.395
0.1	704	0.578263432757	0.727	0.823	0.191	0.733
0.1	705	1.103374628	0.868	0.389	0.753	0.911
0.1	706	0.771895381907	0.786	0.985	0.996	0.854
0.1	707	0.893798667048	0.816	0.632	0.231	0.734
0.1	708	-0.369839999338	0.359	0.497	0.395	0.378
0.1	709	-0.530055867181	0.29	0.285	0.261	0.451
0.1	710	1.4945250847	0.933	0.68	0.898	0.954
0.1	711	0.706805581759	0.763	0.911	0.479	0.76
0.1	712	1.94624452657	0.973	0.941	0.963	0.929
0.1	713	1.79533154221	0.961	0.995	0.922	0.95
0.1	714	-1.7431408811	0.035	0.732	0.055	0.017
0.1	715	-0.640137025839	0.275	0.815	0.632	0.32
0.1	716	0.632164538929	0.74	0.878	0.908	0.57
0.1	717	0.732879192063	0.767	0.684	0.91	0.693
0.1	718	0.661016239761	0.756	0.262	0.528	0.584
0.1	719	1.04914916214	0.847	0.288	0.812	0.865
0.1	720	0.820973823777	0.801	0.874	0.887	0.52
0.1	721	-0.284279014131	0.401	0.909	0.822	0.34
0.1	722	1.22829532254	0.901	0.809	0.922	0.96
0.1	723	0.85692880515	0.799	0.493	0.733	0.869
0.1	724	0.298578917486	0.621	0.053	0.581	0.677
0.1	725	1.4100660978	0.922	0.291	0.497	0.902
0.1	726	-0.61174864516	0.267	0.659	0.235	0.342
0.1	727	0.346684473339	0.639	0.546	0.2	0.666
0.1	728	-0.558209990588	0.286	0.641	0.451	0.306
0.1	729	1.83442213461	0.963	0.724	0.976	0.967
0.1	730	0.645225045229	0.739	0.765	0.976	0.766
0.1	731	1.43353516935	0.935	0.934	0.895	0.884
0.1	732	0.677695143063	0.746	0.184	0.658	0.705
0.1	733	1.64715420601	0.948	0.494	0.925	0.996
0.1	734	1.5535674279	0.943	0.428	0.216	0.897
0.1	735	-0.84265142727	0.204	0.905	0.798	0.214
0.1	736	0.687668165628	0.763	0.141	0.852	0.798
0.1	737	-0.121138167382	0.466	0.667	0.329	0.412
0.1	738	-0.965062031907	0.163	0.629	0.132	0.049
0.1	739	-0.585676179027	0.271	0.409	0.59	0.274
0.1	740	1.19003647526	0.878	0.602	0.369	0.749
0.1	741	0.543074480742	0.722	0.689	0.895	0.712
0.1	742	-0.206012752845	0.431	0.778	0.24	0.52
0.1	743	1.41755261875	0.919	0.838	0.816	0.9
0.1	744	0.785784785209	0.782	0.348	0.604	0.812
0.1	745	-0.249602544981	0.398	0.648	0.488	0.7
0.1	746	0.59708237838	0.719	0.428	0.325	0.791
0.1	747	-0.749436913114	0.24	0.177	0.402	0.195
0.1	748	0.517849169614	0.704	0.978	0.907	0.724
0.1	749	0.588218897046	0.728	0.297	0.696	0.661
0.1	750	-0.720117992134	0.227	0.372	0.129	0.159
0.1	751	0.608823557376	0.72	0.045	0.512	0.731
0.1	752	0.929942621713	0.826	0.999	0.934	0.847
0.1	753	-0.046270732708	0.485	0.58	0.077	0.497
0.1	754	0.136961531953	0.56	0.226	0.198	0.45
0.1	755	1.90094770453	0.976	0.475	0.658	0.947
0.1	756	0.141012012284	0.567	0.083	0.542	0.719
0.1	757	-0.128574529814	0.467	0.987	0.533	0.446
0.1	758	0.22046311684	0.585	0.648	0.277	0.451
0.1	759	0.856704762671	0.803	0.596	0.716	0.779
0.1	760	1.58470192425	0.935	0.657	0.674	0.94
0.1	761	-0.139733406162	0.452	0.816	0.491	0.513
0.1	762	0.0770102834901	0.531	0.359	0.112	0.416
0.1	763	0.575919718143	0.729	0.559	0.415	0.698
0.1	764	-0.507946187091	0.296	0.742	0.544	0.205
0.1	765	-0.378790737545	0.356	0.342	0.519	0.35
0.1	766	1.77881836255	0.958	0.527	0.43	0.921
0.1	767	-0.118676725111	0.445	0.598	0.92	0.354
0.1	768	0.408095457936	0.665	0.157	0.333	0.789
0.1	769	0.807647216038	0.784	0.695	0.529	0.816
0.1	770	2.56281400636	0.994	0.954	0.971	0.984
0.1	771	1.83615459211	0.973	0.721	0.916	0.965
0.1	772	-0.688170129729	0.245	0.215	0.585	0.391
0.1	773	1.98355324282	0.98	0.253	0.564	0.983
0.1	774	0.987097498485	0.853	0.36	0.717	0.892
0.1	775	1.66401996975	0.941	0.667	0.991	0.967
0.1	776	-0.60697079031	0.279	0.86	0.539	0.314
0.1	777	0.179773618417	0.587	0.389	0.453	0.705
0.1	778	0.61517368214	0.727	0.872	0.206	0.59
0.1	779	0.374000961659	0.642	0.138	0.447	0.712
0.1	780	1.02675315939	0.84	0.414	0.495	0.703
0.1	781	2.42582681021	0.998	0.665	0.628	0.989
0.1	782	1.91832243336	0.974	0.911	0.963	0.99
0.1	783	2.28108334068	0.987	0.539	0.884	0.986
0.1	784	-0.870615645709	0.201	0.081	0.07	0.219
0.1	785	0.673814708472	0.744	0.933	0.94	0.703
0.1	786	1.12443021894	0.863	0.968	0.98	0.917
0.1	787	0.826865071869	0.79	0.888	0.945	0.65
0.1	788	0.213416823275	0.582	0.663	0.712	0.585
0.1	789	-0.157425908401	0.435	0.809	0.811	0.44
0.1	790	1.30177855776	0.911	0.962	0.916	0.887
0.1	791	1.66809416322	0.95	0.942	0.785	0.831
0.1	792	0.820697373313	0.798	0.296	0.954	0.798
0.1	793	-1.32443850905	0.087	0.434	0.967	0.073
0.1	794	1.61875728901	0.939	0.968	0.959	0.903
0.1	795	0.278389584082	0.601	0.578	0.099	0.636
0.1	796	1.02253840733	0.846	0.574	0.897	0.736
0.1	797	1.72500091867	0.955	0.972	0.929	0.972
0.1	798	0.528625889503	0.704	0.9	0.813	0.609
0.1	799	-0.705674124661	0.252	0.836	0.638	0.444
0.1	800	0.423800856415	0.668	0.775	0.692	0.382
0.1	801	-0.0313823074003	0.478	0.52	0.903	0.271
0.1	802	1.06746373757	0.855	0.818	0.678	0.804
0.1	803	2.40131932442	0.995	0.986	0.995	0.991
0.1	804	0.660885557196	0.739	0.22	0.044	0.748
0.1	805	0.471150595585	0.69	0.025	0.706	0.756
0.1	806	1.61240148587	0.946	0.123	0.849	0.975
0.1	807	-0.332204639426	0.356	0.246	0.048	0.323
0.1	808	-0.453578210444	0.337	0.211	0.255	0.281
0.1	809	-0.146404767011	0.45	0.301	0.389	0.245
0.1	810	2.19787242039	0.984	0.698	0.7	0.949
0.1	811	0.831570866931	0.798	0.825	0.19	0.714
0.1	812	2.6397794564	0.996	0.883	0.808	0.988
0.1	813	4.26457838373	0.999	0.994	0.992	1.0
0.1	814	-1.81715771866	0.028	0.196	0.177	0.101
0.1	815	-0.119301881647	0.456	0.57	0.081	0.278
0.1	816	2.84925474618	1.0	0.985	0.992	0.999
0.1	817	0.029735909968	0.533	0.45	0.433	0.604
0.1	818	-0.55125142726	0.295	0.182	0.301	0.404
0.1	819	0.948630992474	0.816	0.573	0.976	0.868
0.1	820	1.98521743615	0.976	0.25	0.485	0.98
0.1	821	-1.33170143976	0.089	0.059	0.067	0.137
0.1	822	1.8112695056	0.962	0.778	0.279	0.85
0.1	823	1.84568755865	0.962	0.491	0.933	0.973
0.1	824	1.2621947581	0.893	0.569	0.944	0.89
0.1	825	0.625172088267	0.743	0.453	0.886	0.487
0.1	826	1.62315497274	0.948	0.724	0.152	0.843
0.1	827	1.23853179115	0.886	0.484	0.097	0.863
0.1	828	0.00832999480147	0.5	0.691	0.294	0.346
0.1	829	1.10105403557	0.87	0.358	0.752	0.914
0.1	830	0.030033022966	0.511	0.295	0.313	0.324
0.1	831	1.03732694948	0.855	0.234	0.64	0.852
0.1	832	-0.430725929908	0.336	0.29	0.567	0.238
0.1	833	-0.266231658756	0.389	0.8	0.617	0.412
0.1	834	-0.469217381991	0.324	0.625	0.811	0.223
0.1	835	-0.396501432855	0.347	0.183	0.432	0.222
0.1	836	0.616558286541	0.741	0.842	0.895	0.679
0.1	837	1.7841435756	0.954	0.577	0.183	0.906
0.1	838	1.66763448812	0.956	0.954	0.942	0.964
0.1	839	0.862057024087	0.812	0.614	0.307	0.843
0.1	840	-0.00109903543317	0.511	0.469	0.364	0.38
0.1	841	1.05677873229	0.848	0.14	0.724	0.797
0.1	842	-1.01819697944	0.145	0.243	0.555	0.248
0.1	843	-0.214051868017	0.416	0.48	0.309	0.294
0.1	844	2.80824322759	0.996	0.919	0.981	0.998
0.1	845	1.32627068388	0.911	0.829	0.407	0.863
0.1	846	0.515057626882	0.69	0.264	0.449	0.629
0.1	847	0.45743411935	0.692	0.366	0.415	0.666
0.1	848	1.24344770523	0.886	0.907	0.552	0.756
0.1	849	1.19602261788	0.876	0.54	0.468	0.805
0.1	850	0.648980160701	0.75	0.661	0.398	0.742
0.1	851	1.44389908838	0.924	0.688	0.534	0.888
0.1	852	0.201042241768	0.595	0.59	0.882	0.651
0.1	853	0.640717372096	0.748	0.845	0.963	0.626
0.1	854	-0.428963048474	0.339	0.568	0.351	0.232
0.1	855	1.3967319001	0.908	0.914	0.843	0.806
0.1	856	0.0204569401287	0.508	0.149	0.325	0.532
0.1	857	1.70699093822	0.943	0.821	0.319	0.918
0.1	858	-0.384493409775	0.375	0.069	0.209	0.549
0.1	859	1.09176444212	0.858	0.369	0.074	0.768
0.1	860	0.19423627786	0.594	0.346	0.472	0.377
0.1	861	0.349183532446	0.645	0.233	0.91	0.663
0.1	862	0.24142951761	0.613	0.444	0.393	0.389
0.1	863	0.886581996199	0.819	0.939	0.87	0.557
0.1	864	0.517144314943	0.704	0.471	0.385	0.709
0.1	865	2.03109901608	0.973	0.893	0.995	0.984
0.1	866	-0.753564839864	0.227	0.109	0.312	0.117
0.1	867	-1.23350412429	0.108	0.206	0.153	0.106
0.1	868	0.178244413049	0.584	0.183	0.378	0.455
0.1	869	0.963322084018	0.829	0.777	0.419	0.753
0.1	870	0.0644629297007	0.535	0.672	0.362	0.379
0.1	871	0.282333869868	0.616	0.726	0.225	0.491
0.1	872	0.3495411148	0.643	0.784	0.857	0.688
0.1	873	0.300782791889	0.604	0.363	0.787	0.551
0.1	874	2.48956796172	0.99	0.81	0.978	0.993
0.1	875	0.472345702976	0.687	0.769	0.562	0.768
0.1	876	2.17484298938	0.983	0.936	0.988	0.997
0.1	877	1.29081156194	0.903	0.722	0.839	0.934
0.1	878	0.898353873517	0.81	0.175	0.617	0.73
0.1	879	0.125345957749	0.559	0.146	0.099	0.623
0.1	880	-0.0388074235958	0.501	0.4	0.536	0.587
0.1	881	0.242630230372	0.588	0.162	0.305	0.677
0.1	882	-1.23371868221	0.109	0.803	0.606	0.173
0.1	883	0.225331530879	0.583	0.812	0.877	0.574
0.1	884	1.83622387189	0.961	0.977	0.94	0.925
0.1	885	1.66831680324	0.953	0.716	0.771	0.877
0.1	886	1.4234193423	0.936	0.425	0.872	0.943
0.1	887	1.61858771132	0.941	0.853	0.707	0.931
0.1	888	-0.770696847967	0.22	0.205	0.149	0.178
0.1	889	1.2516339035	0.894	0.316	0.474	0.769
0.1	890	1.06915686944	0.852	0.251	0.629	0.666
0.1	891	-1.08133725765	0.136	0.181	0.279	0.192
0.1	892	2.46436076267	0.992	0.974	0.991	0.983
0.1	893	2.76562431487	0.996	0.987	0.997	0.998
0.1	894	2.07209632779	0.978	0.996	0.967	0.966
0.1	895	1.83307377583	0.965	0.977	0.859	0.921
0.1	896	-0.50405707423	0.317	0.61	0.774	0.501
0.1	897	1.21255817488	0.886	0.361	0.735	0.832
0.1	898	0.94917238863	0.828	0.387	0.681	0.835
0.1	899	-0.689926384494	0.243	0.875	0.637	0.216
0.1	900	1.71967998518	0.959	0.569	0.565	0.957
0.1	901	-0.841364222033	0.198	0.111	0.385	0.298
0.1	902	1.49508845486	0.924	0.884	0.929	0.946
0.1	903	0.0105229303885	0.516	0.219	0.565	0.602
0.1	904	-0.207446079957	0.417	0.453	0.567	0.356
0.1	905	1.51097248514	0.929	0.972	1.0	0.956
0.1	906	0.61383170825	0.728	0.43	0.166	0.71
0.1	907	-0.338324344153	0.369	0.42	0.284	0.489
0.1	908	0.570139824027	0.698	0.428	0.704	0.764
0.1	909	3.30204875897	1.0	0.629	0.91	1.0
0.1	910	-0.272402726737	0.398	0.98	0.448	0.507
